# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.10.0
# schema_version: 1.0
# benchmark_id: ee70ca557fa7
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,4,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,11,0.1721,1408.0000,22.0289,128.0000,100.0000,100.0000,100.0000,103.7355,125.6529,148.3802,162.0165,166.5620,170.1983,5,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=11;500.0=11;1000.0=11;2000.0=11;5000.0=11;10000.0=11;20000.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,10,0.1565,1280.0000,20.0263,128.0000,100.0000,100.0000,100.0000,103.1000,125.6000,148.1000,161.6000,166.1000,169.7000,6,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=10;500.0=10;1000.0=10;2000.0=10;5000.0=10;10000.0=10;20000.0=10;+Inf=10
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,8,0.1252,1024.0000,16.0210,128.0000,100.0000,100.0000,100.0000,105.1562,125.6250,147.5000,160.6250,165.0000,168.5000,7,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=8;500.0=8;1000.0=8;2000.0=8;5000.0=8;10000.0=8;20000.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,8,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,13,0.2034,1664.0000,26.0341,128.0000,100.0000,100.0000,100.0000,102.5089,125.5858,148.6627,162.5089,167.1243,170.8166,9,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=13;500.0=13;1000.0=13;2000.0=13;5000.0=13;10000.0=13;20000.0=13;+Inf=13
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0782,67.7871,1.0606,13.5574,12.5383,12.6260,12.7357,13.0647,13.6132,14.1616,14.3234,14.3773,14.4205,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,7,0.1095,94.7984,1.4832,13.5426,12.4087,12.5052,12.6259,12.9881,13.5916,14.1951,14.4201,14.4380,14.4523,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=7;20.0=7;30.0=7;40.0=7;50.0=7;60.0=7;120.0=7;240.0=7;480.0=7;960.0=7;1920.0=7;7680.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,11,0.1721,149.7086,2.3423,13.6099,12.4116,12.5143,12.6427,13.0277,13.6695,14.3112,14.4822,14.4969,14.5087,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=11;20.0=11;30.0=11;40.0=11;50.0=11;60.0=11;120.0=11;240.0=11;480.0=11;960.0=11;1920.0=11;7680.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,6,0.0939,91.2194,1.4272,15.2032,11.8000,12.0500,12.3625,13.3000,14.6188,16.7603,18.5970,19.2220,19.7220,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=4;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,9,0.1408,122.1469,1.9111,13.5719,12.4349,12.5324,12.6542,13.0199,13.6292,14.2386,14.4294,14.4402,14.4488,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=9;20.0=9;30.0=9;40.0=9;50.0=9;60.0=9;120.0=9;240.0=9;480.0=9;960.0=9;1920.0=9;7680.0=9;+Inf=9
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,9,0.1408,122.2342,1.9124,13.5816,12.3843,12.4868,12.6150,12.9994,13.6400,14.2807,14.4854,14.5024,14.5160,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=9;20.0=9;30.0=9;40.0=9;50.0=9;60.0=9;120.0=9;240.0=9;480.0=9;960.0=9;1920.0=9;7680.0=9;+Inf=9
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0782,67.8711,1.0619,13.5742,12.5277,12.6178,12.7305,13.0684,13.6316,14.1949,14.3605,14.4158,14.4599,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,7,0.1095,114.6272,1.7934,16.3753,12.0320,12.4320,12.9320,14.2993,16.7281,18.6031,19.5368,19.7684,19.9537,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=3;20.0=7;30.0=7;40.0=7;50.0=7;60.0=7;120.0=7;240.0=7;480.0=7;960.0=7;1920.0=7;7680.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,8,0.1252,108.8627,1.7032,13.6078,12.4549,12.5540,12.6778,13.0492,13.6682,14.2659,14.4797,14.4941,14.5057,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=8;20.0=8;30.0=8;40.0=8;50.0=8;60.0=8;120.0=8;240.0=8;480.0=8;960.0=8;1920.0=8;7680.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,6,0.0939,80.9729,1.2669,13.4955,12.3849,12.4795,12.5977,12.9525,13.5437,14.1350,14.3450,14.3909,14.4276,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,6,0.0939,81.3231,1.2723,13.5539,12.4872,12.5786,12.6929,13.0357,13.6069,14.1782,14.3617,14.3963,14.4240,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,11,0.1721,193.5500,3.0282,17.5955,12.4839,13.4839,14.7339,16.6687,18.0576,19.4465,20.0000,20.0000,20.0000,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=2;20.0=11;30.0=11;40.0=11;50.0=11;60.0=11;120.0=11;240.0=11;480.0=11;960.0=11;1920.0=11;7680.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,10,0.1565,169.9883,2.6596,16.9988,11.9623,12.5623,13.3123,15.3683,17.5447,19.1518,20.0000,20.0000,20.0000,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=3;20.0=10;30.0=10;40.0=10;50.0=10;60.0=10;120.0=10;240.0=10;480.0=10;960.0=10;1920.0=10;7680.0=10;+Inf=10
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,8,0.1252,138.0044,2.1591,17.2506,12.4036,13.1036,13.9786,16.0769,17.7764,19.2347,19.9018,19.9509,19.9902,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=2;20.0=8;30.0=8;40.0=8;50.0=8;60.0=8;120.0=8;240.0=8;480.0=8;960.0=8;1920.0=8;7680.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,7,0.1095,114.2925,1.7882,16.3275,11.9070,12.3070,12.8070,14.2368,16.7102,18.5852,19.5261,19.7631,19.9526,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=3;20.0=7;30.0=7;40.0=7;50.0=7;60.0=7;120.0=7;240.0=7;480.0=7;960.0=7;1920.0=7;7680.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,13,0.2034,176.6887,2.7644,13.5914,12.3752,12.4793,12.6095,13.0000,13.6508,14.3016,14.4734,14.4881,14.5000,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=13;20.0=13;30.0=13;40.0=13;50.0=13;60.0=13;120.0=13;240.0=13;480.0=13;960.0=13;1920.0=13;7680.0=13;+Inf=13
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0782,640.0000,10.0131,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,11,0.1721,1408.0000,22.0289,128.0000,100.0000,100.0000,100.0000,103.7355,125.6529,148.3802,162.0165,166.5620,170.1983,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=11;500.0=11;1000.0=11;2000.0=11;5000.0=11;10000.0=11;20000.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,9,0.1408,1152.0000,18.0236,128.0000,100.0000,100.0000,100.0000,103.3580,125.5802,147.8025,161.1358,165.5802,169.1358,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=9;500.0=9;1000.0=9;2000.0=9;5000.0=9;10000.0=9;20000.0=9;+Inf=9
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,9,0.1408,1152.0000,18.0236,128.0000,100.0000,100.0000,100.0000,103.3580,125.5802,147.8025,161.1358,165.5802,169.1358,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=9;500.0=9;1000.0=9;2000.0=9;5000.0=9;10000.0=9;20000.0=9;+Inf=9
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0782,640.0000,10.0131,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,8,0.1252,1024.0000,16.0210,128.0000,100.0000,100.0000,100.0000,105.1562,125.6250,147.5000,160.6250,165.0000,168.5000,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=8;500.0=8;1000.0=8;2000.0=8;5000.0=8;10000.0=8;20000.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,11,0.1721,1408.0000,22.0289,128.0000,100.0000,100.0000,100.0000,103.7355,125.6529,148.3802,162.0165,166.5620,170.1983,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=11;500.0=11;1000.0=11;2000.0=11;5000.0=11;10000.0=11;20000.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,10,0.1565,1280.0000,20.0263,128.0000,100.0000,100.0000,100.0000,103.1000,125.6000,148.1000,161.6000,166.1000,169.7000,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=10;500.0=10;1000.0=10;2000.0=10;5000.0=10;10000.0=10;20000.0=10;+Inf=10
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,8,0.1252,1024.0000,16.0210,128.0000,100.0000,100.0000,100.0000,105.1562,125.6250,147.5000,160.6250,165.0000,168.5000,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=8;500.0=8;1000.0=8;2000.0=8;5000.0=8;10000.0=8;20000.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,13,0.2034,1664.0000,26.0341,128.0000,100.0000,100.0000,100.0000,102.5089,125.5858,148.6627,162.5089,167.1243,170.8166,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=13;500.0=13;1000.0=13;2000.0=13;5000.0=13;10000.0=13;20000.0=13;+Inf=13
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,5,0.0782,640.0000,10.0131,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,11,0.1721,1408.0000,22.0289,128.0000,100.0000,100.0000,100.0000,103.7355,125.6529,148.3802,162.0165,166.5620,170.1983,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=11;500.0=11;1000.0=11;2000.0=11;5000.0=11;10000.0=11;20000.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,9,0.1408,1152.0000,18.0236,128.0000,100.0000,100.0000,100.0000,103.3580,125.5802,147.8025,161.1358,165.5802,169.1358,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=9;500.0=9;1000.0=9;2000.0=9;5000.0=9;10000.0=9;20000.0=9;+Inf=9
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,9,0.1408,1152.0000,18.0236,128.0000,100.0000,100.0000,100.0000,103.3580,125.5802,147.8025,161.1358,165.5802,169.1358,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=9;500.0=9;1000.0=9;2000.0=9;5000.0=9;10000.0=9;20000.0=9;+Inf=9
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,5,0.0782,640.0000,10.0131,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,8,0.1252,1024.0000,16.0210,128.0000,100.0000,100.0000,100.0000,105.1562,125.6250,147.5000,160.6250,165.0000,168.5000,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=8;500.0=8;1000.0=8;2000.0=8;5000.0=8;10000.0=8;20000.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,6,0.0939,768.0000,12.0158,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,11,0.1721,1408.0000,22.0289,128.0000,100.0000,100.0000,100.0000,103.7355,125.6529,148.3802,162.0165,166.5620,170.1983,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=11;500.0=11;1000.0=11;2000.0=11;5000.0=11;10000.0=11;20000.0=11;+Inf=11
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,10,0.1565,1280.0000,20.0263,128.0000,100.0000,100.0000,100.0000,103.1000,125.6000,148.1000,161.6000,166.1000,169.7000,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=10;500.0=10;1000.0=10;2000.0=10;5000.0=10;10000.0=10;20000.0=10;+Inf=10
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,8,0.1252,1024.0000,16.0210,128.0000,100.0000,100.0000,100.0000,105.1562,125.6250,147.5000,160.6250,165.0000,168.5000,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=8;500.0=8;1000.0=8;2000.0=8;5000.0=8;10000.0=8;20000.0=8;+Inf=8
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,7,0.1095,896.0000,14.0184,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_params_max_tokens,tokens,13,0.2034,1664.0000,26.0341,128.0000,100.0000,100.0000,100.0000,102.5089,125.5858,148.6627,162.5089,167.1243,170.8166,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the max_tokens request parameter.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=13;500.0=13;1000.0=13;2000.0=13;5000.0=13;10000.0=13;20000.0=13;+Inf=13
127.0.0.1:8000,histogram,vllm:request_params_n,,5,0.0782,5.0000,0.0782,1.0000,0.5080,0.5400,0.5800,0.7000,0.9000,1.0000,1.0000,1.0000,1.0000,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of the n request parameter.,1.0=5;2.0=5;5.0=5;10.0=5;20.0=5;+Inf=5
