# AIPerf Server Metrics Export (CSV)
# aiperf_version: 0.10.0
# schema_version: 1.0
# benchmark_id: 5809ef9da68c
# Note: Same benchmark_id and version appear in JSON and Parquet exports
#
Endpoint,Type,Metric,Unit,avg,min,max,std,p1,p5,p10,p25,p50,p75,p90,p95,p99,engine,model_name,reason,sleep_state,Description
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0453,65.7098,0.5947,13.1420,12.5314,12.5813,12.6436,12.8305,13.1420,13.4534,13.6403,13.7026,13.7525,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0453,65.8385,0.5958,13.1677,11.9675,12.0668,12.1910,12.5636,13.1845,13.8054,14.1276,14.2350,14.3210,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0453,65.0473,0.5887,13.0095,12.2757,12.3356,12.4105,12.6351,13.0095,13.3838,13.6085,13.6833,13.7432,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,3,0.0272,39.1516,0.3543,13.0505,12.3314,12.3901,12.4635,12.6836,13.0505,13.4174,13.6376,13.7110,13.7697,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=3;20.0=3;30.0=3;40.0=3;50.0=3;60.0=3;120.0=3;240.0=3;480.0=3;960.0=3;1920.0=3;7680.0=3;+Inf=3
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,2,0.0181,26.4032,0.2390,13.2016,11.9766,12.0766,12.2016,12.5766,13.2016,13.8266,14.2016,14.3266,14.4266,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=2;20.0=2;30.0=2;40.0=2;50.0=2;60.0=2;120.0=2;240.0=2;480.0=2;960.0=2;1920.0=2;7680.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,0,,,,,,,,,,,,,,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,4,0.0362,52.5028,0.4752,13.1257,12.5321,12.5805,12.6411,12.8228,13.1257,13.4286,13.6103,13.6709,13.7193,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=4;20.0=4;30.0=4;40.0=4;50.0=4;60.0=4;120.0=4;240.0=4;480.0=4;960.0=4;1920.0=4;7680.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,5,0.0453,64.9732,0.5880,12.9946,12.1840,12.2502,12.3329,12.5810,12.9946,13.4082,13.6564,13.7391,13.8053,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,7,0.0634,92.3301,0.8356,13.1900,11.8688,11.9786,12.1158,12.5276,13.2138,13.9000,14.2452,14.3325,14.4024,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=7;20.0=7;30.0=7;40.0=7;50.0=7;60.0=7;120.0=7;240.0=7;480.0=7;960.0=7;1920.0=7;7680.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,6,0.0543,77.9687,0.7056,12.9948,12.3337,12.3877,12.4552,12.6575,12.9948,13.3320,13.5344,13.6018,13.6558,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,2,0.0181,26.4260,0.2392,13.2130,11.9880,12.0880,12.2130,12.5880,13.2130,13.8380,14.2130,14.3380,14.4380,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=2;20.0=2;30.0=2;40.0=2;50.0=2;60.0=2;120.0=2;240.0=2;480.0=2;960.0=2;1920.0=2;7680.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,0,,,,,,,,,,,,,,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,6,0.0543,78.9467,0.7145,13.1578,12.3942,12.4566,12.5345,12.7682,13.1578,13.5474,13.7811,13.8590,13.9213,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_decode_time_seconds,seconds,6,0.0543,78.5234,0.7106,13.0872,11.7947,11.9014,12.0347,12.4347,13.1014,13.7682,14.1255,14.2376,14.3272,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in DECODE phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,4,0.0362,512.0000,4.6336,128.0000,100.3937,101.9688,103.9375,109.8438,125.6250,144.3750,155.6250,159.3750,162.3750,0,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=4;500.0=4;1000.0=4;2000.0=4;5000.0=4;10000.0=4;20000.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,4,0.0362,512.0000,4.6336,128.0000,100.3937,101.9688,103.9375,109.8438,125.6250,144.3750,155.6250,159.3750,162.3750,1,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=4;500.0=4;1000.0=4;2000.0=4;5000.0=4;10000.0=4;20000.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,10,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,11,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,12,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,3,0.0272,384.0000,3.4752,128.0000,100.5244,102.6222,105.2444,113.1111,126.2222,142.8889,152.8889,156.2222,158.8889,13,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=3;500.0=3;1000.0=3;2000.0=3;5000.0=3;10000.0=3;20000.0=3;+Inf=3
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,2,0.0181,256.0000,2.3168,128.0000,103.5000,105.5000,108.0000,115.5000,128.0000,140.5000,148.0000,150.5000,152.5000,14,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=2;500.0=2;1000.0=2;2000.0=2;5000.0=2;10000.0=2;20000.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,15,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,4,0.0362,512.0000,4.6336,128.0000,100.3937,101.9688,103.9375,109.8438,125.6250,144.3750,155.6250,159.3750,162.3750,2,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=4;500.0=4;1000.0=4;2000.0=4;5000.0=4;10000.0=4;20000.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,3,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,7,0.0634,896.0000,8.1088,128.0000,100.0000,100.0000,100.0000,105.7551,125.7959,147.2245,160.0816,164.3673,167.7959,4,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=7;500.0=7;1000.0=7;2000.0=7;5000.0=7;10000.0=7;20000.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,6,0.0543,768.0000,6.9504,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,5,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,2,0.0181,256.0000,2.3168,128.0000,103.5000,105.5000,108.0000,115.5000,128.0000,140.5000,148.0000,150.5000,152.5000,6,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=2;500.0=2;1000.0=2;2000.0=2;5000.0=2;10000.0=2;20000.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,0,,,,,,,,,,,,,,7,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,6,0.0543,768.0000,6.9504,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,8,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_generation_tokens,tokens,6,0.0543,768.0000,6.9504,128.0000,100.0361,100.1806,100.3611,104.8889,125.7222,146.5556,159.0556,163.2222,166.5556,9,Qwen/Qwen3-30B-A3B-FP8,,,Number of generation tokens processed.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=6;500.0=6;1000.0=6;2000.0=6;5000.0=6;10000.0=6;20000.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,4,0.0362,53.0996,0.4806,13.2749,12.6691,12.7186,12.7804,12.9658,13.2749,13.5840,13.7694,13.8312,13.8807,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=4;20.0=4;30.0=4;40.0=4;50.0=4;60.0=4;120.0=4;240.0=4;480.0=4;960.0=4;1920.0=4;7680.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,4,0.0362,53.0982,0.4805,13.2745,12.6687,12.7181,12.7800,12.9654,13.2745,13.5837,13.7691,13.8309,13.8804,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=4;20.0=4;30.0=4;40.0=4;50.0=4;60.0=4;120.0=4;240.0=4;480.0=4;960.0=4;1920.0=4;7680.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0453,66.3184,0.6002,13.2637,12.6361,12.6873,12.7514,12.9435,13.2637,13.5839,13.7760,13.8400,13.8912,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0453,66.6183,0.6029,13.3237,12.1163,12.2175,12.3440,12.7235,13.3560,13.9885,14.2710,14.3651,14.4404,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0453,65.8636,0.5961,13.1727,12.5017,12.5565,12.6250,12.8304,13.1727,13.5151,13.7205,13.7889,13.8437,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,3,0.0272,39.5129,0.3576,13.1710,12.4857,12.5417,12.6116,12.8214,13.1710,13.5206,13.7303,13.8003,13.8562,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=3;20.0=3;30.0=3;40.0=3;50.0=3;60.0=3;120.0=3;240.0=3;480.0=3;960.0=3;1920.0=3;7680.0=3;+Inf=3
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,2,0.0181,26.6247,0.2410,13.3123,12.0873,12.1873,12.3123,12.6873,13.3123,13.9373,14.3123,14.4373,14.5373,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=2;20.0=2;30.0=2;40.0=2;50.0=2;60.0=2;120.0=2;240.0=2;480.0=2;960.0=2;1920.0=2;7680.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,4,0.0362,53.0337,0.4800,13.2584,12.6164,12.6688,12.7343,12.9308,13.2584,13.5860,13.7826,13.8481,13.9005,2,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=4;20.0=4;30.0=4;40.0=4;50.0=4;60.0=4;120.0=4;240.0=4;480.0=4;960.0=4;1920.0=4;7680.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,5,0.0453,65.7667,0.5952,13.1533,12.4314,12.4903,12.5640,12.7850,13.1533,13.5217,13.7427,13.8163,13.8753,3,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=5;20.0=5;30.0=5;40.0=5;50.0=5;60.0=5;120.0=5;240.0=5;480.0=5;960.0=5;1920.0=5;7680.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,7,0.0634,93.2457,0.8439,13.3208,12.6644,12.7180,12.7850,12.9859,13.3208,13.6557,13.8566,13.9236,13.9772,4,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=7;20.0=7;30.0=7;40.0=7;50.0=7;60.0=7;120.0=7;240.0=7;480.0=7;960.0=7;1920.0=7;7680.0=7;+Inf=7
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,6,0.0543,78.8006,0.7131,13.1334,12.4969,12.5488,12.6138,12.8087,13.1334,13.4582,13.6531,13.7180,13.7700,5,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,2,0.0181,26.6558,0.2412,13.3279,12.1029,12.2029,12.3279,12.7029,13.3279,13.9529,14.3279,14.4529,14.5529,6,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=2;20.0=2;30.0=2;40.0=2;50.0=2;60.0=2;120.0=2;240.0=2;480.0=2;960.0=2;1920.0=2;7680.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,0,,,,,,,,,,,,,,7,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=0;20.0=0;30.0=0;40.0=0;50.0=0;60.0=0;120.0=0;240.0=0;480.0=0;960.0=0;1920.0=0;7680.0=0;+Inf=0
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,6,0.0543,79.7321,0.7216,13.2887,12.4981,12.5626,12.6433,12.8853,13.2887,13.6921,13.9341,14.0148,14.0793,8,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_inference_time_seconds,seconds,6,0.0543,79.3607,0.7182,13.2268,11.9612,12.0666,12.1984,12.5937,13.2526,13.9115,14.2293,14.3224,14.3968,9,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of time spent in RUNNING phase for request.,0.3=0;0.5=0;0.8=0;1.0=0;1.5=0;2.0=0;2.5=0;5.0=0;10.0=0;15.0=6;20.0=6;30.0=6;40.0=6;50.0=6;60.0=6;120.0=6;240.0=6;480.0=6;960.0=6;1920.0=6;7680.0=6;+Inf=6
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,4,0.0362,512.0000,4.6336,128.0000,100.3937,101.9688,103.9375,109.8438,125.6250,144.3750,155.6250,159.3750,162.3750,0,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=4;500.0=4;1000.0=4;2000.0=4;5000.0=4;10000.0=4;20000.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,4,0.0362,512.0000,4.6336,128.0000,100.3937,101.9688,103.9375,109.8438,125.6250,144.3750,155.6250,159.3750,162.3750,1,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=4;500.0=4;1000.0=4;2000.0=4;5000.0=4;10000.0=4;20000.0=4;+Inf=4
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,10,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,11,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,5,0.0453,640.0000,5.7920,128.0000,100.2240,101.1200,102.2400,105.6000,125.6000,145.6000,157.6000,161.6000,164.8000,12,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=5;500.0=5;1000.0=5;2000.0=5;5000.0=5;10000.0=5;20000.0=5;+Inf=5
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,3,0.0272,384.0000,3.4752,128.0000,100.5244,102.6222,105.2444,113.1111,126.2222,142.8889,152.8889,156.2222,158.8889,13,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=3;500.0=3;1000.0=3;2000.0=3;5000.0=3;10000.0=3;20000.0=3;+Inf=3
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,2,0.0181,256.0000,2.3168,128.0000,103.5000,105.5000,108.0000,115.5000,128.0000,140.5000,148.0000,150.5000,152.5000,14,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=2;500.0=2;1000.0=2;2000.0=2;5000.0=2;10000.0=2;20000.0=2;+Inf=2
127.0.0.1:8000,histogram,vllm:request_max_num_generation_tokens,tokens,0,,,,,,,,,,,,,,15,Qwen/Qwen3-30B-A3B-FP8,,,Histogram of maximum number of requested generation tokens.,1.0=0;2.0=0;5.0=0;10.0=0;20.0=0;50.0=0;100.0=0;200.0=0;500.0=0;1000.0=0;2000.0=0;5000.0=0;10000.0=0;20000.0=0;+Inf=0
